conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1916547951725252679,Sun Apr 27 17:40:14 +0000 2025,0,Telurnya sebesar otak Anda dear HRD. Biar Anda puas pulang-pulang bawa otak isi telur ayam. Kalo saya mah udah g mo jd karyawan lg klo diwawancara kek gini. Wkwk. #random #astaghfirullah #kocak #wkwkwk #KaburAjaDulu,1916547951725252679,,,in,,0,0,0,https://x.com/undefined/status/1916547951725252679,1866330591253434368,
1916315902834053546,Sun Apr 27 02:18:09 +0000 2025,0,Kadang kita lupa tujuan hidup bukan hanya tentang kerja keras tanpa henti. Nikmati momen kecil yang berarti. #IndonesiaGelap #KaburAjaDulu #HaveIChanged #AprilVibes #MentalHealthMatters #ChasingDreams #SelfReflection #LifeGoals,1916315902834053546,,,in,,0,0,0,https://x.com/undefined/status/1916315902834053546,1911431650577195008,
1916540073836765284,Sun Apr 27 17:08:55 +0000 2025,0,Kudune yo ket ndhisek. Ngopo gek saiki? Halune wis bubrah po? Berdikari kan prinsipnya Bung Karno Pak @prabowo... Sori kasar Pak. Aku wis eneg je. #KaburAjaDulu,1916540073836765284,,,in,,0,0,0,https://x.com/undefined/status/1916540073836765284,1866330591253434368,
1916292827216249167,Sun Apr 27 03:16:02 +0000 2025,0,@martabakblue Ya gimana ya kak jangan kata artes luar sama warganya sendiri jg ud banyak mau diskip #kaburajadulu,1916330469437935945,,martabakblue,in,,0,0,0,https://x.com/undefined/status/1916330469437935945,1635059904565354496,
1916478908121399586,Sun Apr 27 13:05:52 +0000 2025,0,Kalo dengan logika berpikir seperti ini berarti #KaburAjaDulu ke LN adalah hal yang tepat dong bukan tidak nasionalis. Kan kita butuh kerjaan harus mau ditempatkan dimana saja ,1916478908121399586,,,in,,0,0,0,https://x.com/undefined/status/1916478908121399586,112676042,
1916397707805299133,Sun Apr 27 07:43:13 +0000 2025,0,Kapan ya bisa join #kaburajadulu,1916397707805299133,,,in,,0,0,0,https://x.com/undefined/status/1916397707805299133,1163072181800034304,
1916382437778895052,Sun Apr 27 06:42:32 +0000 2025,0,Salah satunya iya disamping pas tgl dia #KaburAjaDulu itu bertepatan dgn pengadilan soal ijazah palsunya dia disolo,1916382437778895052,,,in,,0,0,0,https://x.com/undefined/status/1916382437778895052,1914623521084596227,
1916394359383330908,Sun Apr 27 07:29:54 +0000 2025,1,#KaburAjaDulu dari hakim,1916394359383330908,,,tr,,0,0,0,https://x.com/undefined/status/1916394359383330908,1515954289067577350,
1916355452738371895,Sun Apr 27 04:55:18 +0000 2025,18,Dalam satu kandungan utas saya yang sempat ramai suatu masa lalu saya menyebut soal 🇦🇺 yang merupakan salah satu negara yang cukup baik untuk jadi tujuan #KaburAjaDulu Setelah meninjau kembali sikon terkini disana saya harus menyatakan: sayangnya tidak lagi. Kenapa?,1916355452738371895,,,in,,0,2,4,https://x.com/undefined/status/1916355452738371895,1536157859355824128,
1916298177239781770,Sun Apr 27 16:24:42 +0000 2025,0,@eko_stayalive @kegblgnunfaedh Jadi atlit itu mulia kalo diacuhkan negara mending #KaburAjaDulu gak sih?,1916528942795854147,,eko_stayalive,in,,0,0,0,https://x.com/undefined/status/1916528942795854147,1632265580710592514,
1916464492982288677,Sun Apr 27 12:08:35 +0000 2025,0,XIIXIXIXIXIXI #kaburajadulu,1916464492982288677,,,in,,0,0,0,https://x.com/undefined/status/1916464492982288677,1653382299285872642,
1916499504213418230,Sun Apr 27 15:02:26 +0000 2025,1,@barcastuff_idn @DSaura Aku gapapa deh dibandingin sm Pau tiap hari asal jadi tetangganya #KaburAjaDulu ,1916508241489743954,,barcastuff_idn,in,,0,0,0,https://x.com/undefined/status/1916508241489743954,1633631978485592064,
1916503841861931456,Sun Apr 27 14:44:57 +0000 2025,0,Dan yap.. annyeong (pamer kuku) #KaburAjaDulu https://t.co/lPxZI5ZrOh,1916503841861931456,https://pbs.twimg.com/media/GpjKFAybAAAyLxF.jpg,,in,,0,10,0,https://x.com/undefined/status/1916503841861931456,1388966436,
1916494947303522410,Sun Apr 27 14:09:36 +0000 2025,5,Mamaru klo disuruh milih mending mana by #kaburajadulu (dari pak ushi) atau #jalaninajadulu #enakinajadulu by mamaru pilih itu https://t.co/ywhwJ0hDgl,1916494947303522410,,,in,,0,2,0,https://x.com/undefined/status/1916494947303522410,1537244376622985216,
1916053285204906485,Sun Apr 27 03:12:15 +0000 2025,0,@ardisatriawan Halah nyocot fufufafa Pdhl yg mengekploitasi hasil SDA mereka aja demi kekayaan pribadi &amp; keluarganya. Kalau misal SDA merata pembagiannya Indonesia udah maju kali &amp; masyarakat sejahtera. Tapi skrg sejahtera gak? Gak kan Yg ada pada #kaburajadulu,1916329517402165700,,ardisatriawan,in,,0,0,0,https://x.com/undefined/status/1916329517402165700,1615981226732711936,
1916516531355160714,Sun Apr 27 15:35:22 +0000 2025,0,Sekalian . #KaburAjaDulu #KabarAjaDulu,1916516531355160714,,,in,,0,0,0,https://x.com/undefined/status/1916516531355160714,597356729,
1916349427293303191,Sun Apr 27 16:00:04 +0000 2025,0,@andikamalreza The one from many reasons behind #kaburajadulu adalah the power of ordal adalah segalanya bnyak org yg lebih bertalenta tp gapunya kesempatan malah di digantikan dgn org org yg sangat gak capable di bidangnya,1916522747133673733,,andikamalreza,in,,0,0,0,https://x.com/undefined/status/1916522747133673733,1235188211074424833,
1916345461775954134,Sun Apr 27 13:05:57 +0000 2025,0,@kumparan Kalo dengan logika berpikir seperti ini berarti #KaburAjaDulu ke LN adalah hal yang tepat dong bukan tidak nasionalis. Kan kita butuh kerjaan harus mau ditempatkan dimana saja ,1916478927322702030,,kumparan,in,,0,0,0,https://x.com/undefined/status/1916478927322702030,112676042,
1916000725508948331,Sun Apr 27 13:51:13 +0000 2025,2,@FayaAtika Ormas vs Gubernur Gaada di negara lain ormas yang se powerfull disini. Pantes kalo akhirnya banyak investor yang nerapin #KaburAjaDulu Sekelas Gubernur aja bisa diancem terang2 an ,1916490318763139318,,FayaAtika,in,,0,0,0,https://x.com/undefined/status/1916490318763139318,1286101495,
1915460673590747166,Sun Apr 27 01:09:46 +0000 2025,0,@nialubis_ Padahal ada sidang yg harus dihadiri di solo ... #KaburAjaDulu,1916298694317772843,,nialubis_,in,,0,0,0,https://x.com/undefined/status/1916298694317772843,1089314493480394752,
1916399412550476111,Sun Apr 27 11:45:24 +0000 2025,8,@jansen_jsp @prabowo @jokowi Yg iyanya... Prabowo mau menyelamatkan MUKA JOWOWI yg sedang menghadapi tuntutan hukum mulai dari ESEMKA samphe Ijazah nya yg gak jelas... Jadi disuruh #KaburAjaDulu sama Prabowo sebentar ,1916458656503415227,,jansen_jsp,in,,0,0,0,https://x.com/undefined/status/1916458656503415227,140463427,
1916503842512048269,Sun Apr 27 15:13:55 +0000 2025,0,@rosaisyah_ Perawat w lebih memilih #kaburajadulu jd kaigo di jepang meninggalkan gw terjebak disini di kabupaten ini ,1916511132698742979,,rosaisyah_,in,,0,1,0,https://x.com/undefined/status/1916511132698742979,715686964528197632,
1916094494761751043,Sun Apr 27 10:25:07 +0000 2025,1,@G0LIATH87 #kaburajadulu Bisa2 smp 30 April nih ? https://t.co/v1R7ek7UNV,1916438453606400126,,G0LIATH87,in,,0,0,0,https://x.com/undefined/status/1916438453606400126,1604692705472233472,
1916359000872128690,Sun Apr 27 05:35:28 +0000 2025,2,@Damlazuuura KAAKKK LET'S GOWW #kaburajadulu ,1916365559291117971,,Damlazuuura,nl,,0,0,0,https://x.com/undefined/status/1916365559291117971,1830184365579780096,
1915982828661268633,Sun Apr 27 13:44:01 +0000 2025,0,@Adiprayitno_20 kami tunggu mas adi prayitno jadi presiden RI setelah itu suka2 deh mau jadi apa Madura yg penting punya kekuasaan jabatan dan harta banyak. (mirip yg skrg kaburajadulu ke europe itu),1916488507612430472,,Adiprayitno_20,in,,0,0,0,https://x.com/undefined/status/1916488507612430472,984328163210682368,
1916298177239781770,Sun Apr 27 14:40:32 +0000 2025,0,@kegblgnunfaedh Jadilah atlet tapi di negri orang #KaburAjaDulu,1916502730882826556,,kegblgnunfaedh,in,,0,0,0,https://x.com/undefined/status/1916502730882826556,1628788904378925057,
1916350719206056253,Sun Apr 27 04:36:30 +0000 2025,0,jadi inget punya prompt jeongbin local au jeonghyeon namanya jadi jeremiah (iyah kresten lagi) terus bibin namanya abyan mereka sama2 lagi #kaburajadulu kuliah di LN (kayaknya gue dulu nulisnya di yale university deh) trs ketemu grgr project trs yaudah jd naksir https://t.co/3gAu5PXkJ1,1916350719206056253,https://pbs.twimg.com/media/Gpg-0AbasAAJvDT.jpg,,in,,0,1,0,https://x.com/undefined/status/1916350719206056253,1968837493,
1916423726893007093,Sun Apr 27 13:39:14 +0000 2025,12,@Xeo_Logic Lagi ikotan hashtag #KaburAjaDulu Lurrr.... Kabur dr PN...,1916487302756577469,,Xeo_Logic,in,,0,2,0,https://x.com/undefined/status/1916487302756577469,1501606510979256323,
1916458917225439562,Sun Apr 27 13:34:57 +0000 2025,0,@bluewalledroom mau krn punya rumah di luar negeri # kaburajadulu,1916486224275243479,,bluewalledroom,in,,0,0,0,https://x.com/undefined/status/1916486224275243479,1547930697247379459,
1912430325202063773,Sun Apr 27 14:27:11 +0000 2025,0,@KRathalos97 @dimas_______ @masterbagasi @polzhengzhi @lin_linvy Org2 Afrika yang kek gitu plg udh migrasi keluar kedua di Indo tuh merka suka lebih2in contoh pas trensing #KaburAjaDulu banyak yg kaget knp Indonesia gak masuk to 10 countries org2 yang migrasi ke luar kan kita bukan negara keadaan pernag kayak Afganistan pintar ,1916499369789948063,,KRathalos97,in,,0,0,0,https://x.com/undefined/status/1916499369789948063,1896497273141653504,
1916396250557042724,Sun Apr 27 15:39:57 +0000 2025,1,@v4nc1_b0zz @prabowo waduh ini di tag lagi orangnya mending #KaburAjaDulu ah,1916517684654772255,,v4nc1_b0zz,in,,0,0,0,https://x.com/undefined/status/1916517684654772255,1605859899183099904,
1916355452738371895,Sun Apr 27 06:23:08 +0000 2025,0,Faktor-faktor ini secara kombinatif membuat prospek #KaburAjaDulu di Australia walau tidak sepenuhnya tertutup menjadi lebih sulit.,1916377554061242615,,zakyarin97,in,,0,1,0,https://x.com/undefined/status/1916377554061242615,1536157859355824128,
1916473407505575944,Sun Apr 27 17:05:15 +0000 2025,1,@ardi_tama1 tren #kaburajadulu juga populer di india wkwk,1916539149974163791,,ardi_tama1,in,,0,0,0,https://x.com/undefined/status/1916539149974163791,284002647,
1916315223033843753,Sun Apr 27 02:42:33 +0000 2025,0,@panggilajaapi Kakk kayaknya kita disuruh kaburajadulu deh karena ga nasionalis,1916322044976693558,,panggilajaapi,in,,0,1,0,https://x.com/undefined/status/1916322044976693558,1602850430916042752,
1916205190161830005,Sun Apr 27 10:46:37 +0000 2025,1,@AbdulRachimmks @Dahnilanzar @jokowi Itu namanya #KaburAjaDulu ,1916443864602472938,,AbdulRachimmks,in,,0,0,0,https://x.com/undefined/status/1916443864602472938,1329987729061339138,
1916499829234229722,Sun Apr 27 14:29:00 +0000 2025,0,https://t.co/6YtdF6OeuH,1916499829234229722,,,zxx,,0,0,0,https://x.com/undefined/status/1916499829234229722,1248026899290279936,
1916326581162930373,Sun Apr 27 05:14:36 +0000 2025,30,@Vincejius Tapi pilihan yg tepat #KaburAjaDulu,1916360306957422839,,Vincejius,in,,0,2,0,https://x.com/undefined/status/1916360306957422839,1468163279264518150,
1916395993383505947,Sun Apr 27 08:32:23 +0000 2025,0,@rahpequeno kak lu gamau bikin seminar tips and trick dapet cowo bule kah??? #kaburajadulu,1916410081530335702,,rahpequeno,in,,0,1,0,https://x.com/undefined/status/1916410081530335702,1784982174678343680,
1914676384519295148,Sun Apr 27 18:18:44 +0000 2025,0,@hansheep Doakan oom aku jg mau #kaburajadulu nih. Semoga bisa nyusul oom deh walaupun bukan ke Japan. ,1916557642505572736,,hansheep,in,,0,1,0,https://x.com/undefined/status/1916557642505572736,1460440160244355073,
1916358030863781904,Sun Apr 27 06:57:10 +0000 2025,52,@sonofabytes Asyik KaburAjaDulu bener dong.,1916386122407809545,,sonofabytes,in,,0,1,1,https://x.com/undefined/status/1916386122407809545,170542374,
1916358030863781904,Sun Apr 27 11:34:10 +0000 2025,0,@gufronian @ardisatriawan Terus pake sok sokan bingung #kaburajadulu,1916455830855258418,,gufronian,in,,0,1,0,https://x.com/undefined/status/1916455830855258418,1075804392,
1916483867713867799,Sun Apr 27 15:44:22 +0000 2025,0,@cowoteknikk #KaburAjaDulu,1916518796086714590,,cowoteknikk,qme,,0,1,0,https://x.com/undefined/status/1916518796086714590,1847911879198568448,
1915932687199834519,Sun Apr 27 11:54:14 +0000 2025,0,@fuziiyuu Waaah lama ga tau kabar kak jul tetiba dah sampe jepun aja. Oke juga kayanya ikut #kaburajadulu,1916460881724203295,,fuziiyuu,in,,0,1,0,https://x.com/undefined/status/1916460881724203295,1307889589093199872,
1916486242998563207,Sun Apr 27 13:57:09 +0000 2025,0,@uririwoo mumpung akunnya nganggur soalnya yg di vote udah #KaburAjaDulu ,1916491811528626182,,uririwoo,in,,0,1,0,https://x.com/undefined/status/1916491811528626182,1447063091166920707,
1916202151577325846,Sun Apr 27 02:11:13 +0000 2025,0,@crqvity Kata gue udah cocok buat ikut #.kaburajadulu,1916314158238470574,,crqvity,in,,0,1,0,https://x.com/undefined/status/1916314158238470574,1277958248855769091,
1916286815872676312,Sun Apr 27 11:10:03 +0000 2025,0,@neVerAl0nely KaburAjaDulu..,1916449759432417343,,neVerAl0nely,in,,0,0,0,https://x.com/undefined/status/1916449759432417343,2562230414,
1886604500372447355,Tue Feb 04 02:35:38 +0000 2025,4,#KaburAjaDulu #IndonesiaGelap https://t.co/ZwyLAQL4NJ,1886604500372447355,https://pbs.twimg.com/ext_tw_video_thumb/1886604108339290112/pu/img/DlnAIRDsynhUdt30.jpg,,qme,,0,0,0,https://x.com/undefined/status/1886604500372447355,1504205389130207235,
1886816417972121709,Tue Feb 04 16:37:44 +0000 2025,0,Apa ini momen #KaburAjaDulu buat gue???? https://t.co/XWE8Xggbtz,1886816417972121709,https://pbs.twimg.com/media/Gi9RgthbIAA-PwJ.jpg,,in,,0,0,0,https://x.com/undefined/status/1886816417972121709,1790551860702846976,
1886778961012855239,Tue Feb 04 14:08:53 +0000 2025,23,Tahun 1961 Warga Berlin Timur udah menerapkan #KaburAjaDulu ke Berlin Barat. Total 3 5 juta warga Timur yg punya skill pindah domisili ke Barat karena opportunity &amp; kebebasannya jauh lebih baik dari Timur. Ini penyebab Tembok Berlin dibangun mencegah talenta kabur. https://t.co/cXztx9gLZe,1886778961012855239,https://pbs.twimg.com/media/Gi8vd0Ra4AEd9yN.jpg,,in,,0,1,5,https://x.com/undefined/status/1886778961012855239,48306559,
1886602076094140478,Tue Feb 04 02:26:00 +0000 2025,0,Lihati sikon indo jdi pengen #KaburAjaDulu,1886602076094140478,,,in,,0,0,0,https://x.com/undefined/status/1886602076094140478,1517828498433339392,
1886730301076017153,Tue Feb 04 10:55:32 +0000 2025,64,Mau #KaburAjaDulu ke Jepang kah?🇯🇵 Memanggil UX Designer &amp; Visual Designer yang bisa Bahasa Jepang. This is your time to shine. Relokasi ke Tokyo. About the Company Sebuah perusahaan desain dan teknologi terkemuka di Jepang sedang mencari talenta dari Indonesia,1886730301076017153,,,in,,4,5,12,https://x.com/undefined/status/1886730301076017153,16529960,
1886829314311905525,Tue Feb 04 17:28:58 +0000 2025,20,Ternyata Trend #KaburAjaDulu ini memang bukan hanya Indonesia Tapi WN Barat macem Australia New Zealand Kanada atau Eropa / Amerika itu juga banyak ya yang pindah ke Negara lain karena biaya hidup lebih murah Negara nya macem macem ada Thailand Malaysia bahkan Indonesia,1886829314311905525,,,in,,0,4,3,https://x.com/undefined/status/1886829314311905525,1569607129,
1886770032157626654,Tue Feb 04 13:33:24 +0000 2025,1,Dunia yang tidak kita syukuri ini dicapai melalui usaha dan perjuangan semua orang dan juga nyawa yang melayang. Hidup ini terjalin dari keajaiban yang tak terhitung. Aku tidak akan melupakan itu. Aku akan makin meneranginya demi masa depan. SAY NO TO #KaburAjaDulu https://t.co/B3fnxrKjID,1886770032157626654,https://pbs.twimg.com/media/Gi8nTZwa4AAa6qv.jpg,,in,,0,1,0,https://x.com/undefined/status/1886770032157626654,1618016214768578560,
1886637082594173361,Tue Feb 04 04:45:07 +0000 2025,8,nihhh buat modal #KaburAjaDulu,1886637082594173361,,,in,,0,1,0,https://x.com/undefined/status/1886637082594173361,61713426,
1886596185865249069,Tue Feb 04 02:02:36 +0000 2025,3,#KaburAjaDulu yang non-tech non IT susah bener yak fiuh :(,1886596185865249069,,,in,,0,2,1,https://x.com/undefined/status/1886596185865249069,132435339,
1886678134453670004,Tue Feb 04 07:28:14 +0000 2025,1,Salah satu #KaburAjaDulu yang sukses,1886678134453670004,,,in,,0,0,0,https://x.com/undefined/status/1886678134453670004,63348290,
1886769890578854044,Tue Feb 04 13:32:51 +0000 2025,0,Satu hal yg harus disiapkan ketika #KaburAjaDulu ke negara yg ada musim dinginnya = siap2 menghadapi seasonal depression. Depresi karena musim. Ini biasanya yg bikin kaget orang indo.,1886769890578854044,,,in,,0,0,0,https://x.com/undefined/status/1886769890578854044,50906059,
1886806105633988677,Tue Feb 04 15:56:45 +0000 2025,4,Info #KaburAjaDulu untuk bidang kedokteran/kesehatan ,1886806105633988677,,,in,,0,0,0,https://x.com/undefined/status/1886806105633988677,1424341219698614279,
1886776857670115510,Tue Feb 04 14:00:32 +0000 2025,0,#KaburAjaDulu,1886776857670115510,,,qht,,0,0,1,https://x.com/undefined/status/1886776857670115510,1515680889488826368,
1886714500730249298,Tue Feb 04 09:52:45 +0000 2025,0,Jadi kapan gue bisa #kaburajadulu?,1886714500730249298,,,in,,0,0,0,https://x.com/undefined/status/1886714500730249298,1280377473138438145,
1886732308083814658,Tue Feb 04 11:03:30 +0000 2025,2,Ya Allah pengen banget #KaburAjaDulu ke negara yang antrian Haji nya ga pake lama contohnya ke negara-negara Eropa Ya Allah.,1886732308083814658,,,in,,0,1,0,https://x.com/undefined/status/1886732308083814658,44323695,
1886904069136236913,Tue Feb 04 22:26:01 +0000 2025,4,Info #KaburAjaDulu jalur studi profesi apoteker atau S2 dimanapun dengan beasiswa. Aku muak disini profesiku gini gini aja,1886904069136236913,,,in,,0,1,0,https://x.com/undefined/status/1886904069136236913,1113080985711632385,
1886583813633110070,Tue Feb 04 01:13:26 +0000 2025,0,we still got 4 years left imma prepare for #KaburAjaDulu mgl,1886583813633110070,,,en,,0,0,0,https://x.com/undefined/status/1886583813633110070,1512798420,
1886812313703080006,Tue Feb 04 16:21:25 +0000 2025,0,Semoga ada jalan merasakan #KaburAjaDulu sekarang ikhtiar tiap malam cari 1 lowongan yg bisa di apply,1886812313703080006,,,in,,0,0,0,https://x.com/undefined/status/1886812313703080006,81980424,
1886769596545343652,Tue Feb 04 13:31:40 +0000 2025,0,Kesempatan #KaburAjaDulu,1886769596545343652,,,in,,0,0,0,https://x.com/undefined/status/1886769596545343652,50906059,
1901165667904303577,Sun Mar 16 06:56:31 +0000 2025,1233,diapproach recruiter salah satu FAANG companies buat posisi di SG / US cuma buat dikasitau I thought you have work permit here. sorry we don t sponsor foreigner currently ya salah gw si ga naro citizen mana di CV gagal #kaburajadulu https://t.co/yBSQOoZG5G,1901165667904303577,https://pbs.twimg.com/media/GmJMF0LbQAAWdSg.jpg,,in,,22,21,76,https://x.com/undefined/status/1901165667904303577,1395093264789737475,
1901118365328175283,Sun Mar 16 03:48:34 +0000 2025,1,Hai Sunners! akhir-akhir ini ramai banget tagar #Kaburajadulu digunakan oleh masyarakat. Kira-kira artinya apa ya? https://t.co/dvGrkjLjFl,1901118365328175283,https://pbs.twimg.com/media/GmIf2wubcAIza66.jpg,,in,,0,1,0,https://x.com/undefined/status/1901118365328175283,180240682,
1901129651822751952,Sun Mar 16 04:33:24 +0000 2025,75,Setelah 14 tahun kerja jadi perawat PNS di Indonesia milih pindah kerja ke Arab Saudi #KaburAjaDulu https://t.co/9UG1uPWK4f,1901129651822751952,https://pbs.twimg.com/ext_tw_video_thumb/1901129517504360453/pu/img/GGEsuwn4azQ1OGQk.jpg,,in,,1,1,18,https://x.com/undefined/status/1901129651822751952,1102960516832550912,
1901156193940222326,Sun Mar 16 06:18:53 +0000 2025,0,Ditawarin #KaburAjaDulu sama temen yg udh duluan kabur ke 中国 tapi nawarin doang wkwk https://t.co/M5xSCuT6Bi,1901156193940222326,https://pbs.twimg.com/media/GmJDd5XbwAAFA_2.jpg,,in,,0,1,0,https://x.com/undefined/status/1901156193940222326,399249204,
1901075178152710210,Sun Mar 16 00:56:57 +0000 2025,26927,Kemarin habis diskusi sembari bukber bersama dengan seorang kawan dosen HI tentang fenomena #KaburAjaDulu banyak insight baru yang didapat. Salah satu yang menarik saya: Dia tidak menyarankan Jepang sebagai tujuan. Lah kenapa? tanya saya Jawabnya Sanae ,1901075178152710210,,,in,,539,245,3545,https://x.com/undefined/status/1901075178152710210,1536157859355824128,
1901277434726793522,Sun Mar 16 14:20:39 +0000 2025,1,Kasihan Sekali IsaBella Lebaran Di Ambang Pintu Masih Belum Juga Beli Baju THR Belum Terlihat Sampai Saat Ini Belum Dapat #KaburAjaDulu https://t.co/jZrmkGTuRe,1901277434726793522,https://pbs.twimg.com/ext_tw_video_thumb/1901277365629763584/pu/img/e3NtUMqDvZ22CXCB.jpg,,in,,0,0,0,https://x.com/undefined/status/1901277434726793522,1343185705044828161,
1901241717640266225,Sun Mar 16 11:58:43 +0000 2025,0,#kaburajadulu - nigel https://t.co/ehgHkwWhUa,1901241717640266225,https://pbs.twimg.com/media/GmKRQ2_bkAEqYvA.jpg,,nl,,0,0,0,https://x.com/undefined/status/1901241717640266225,1479620849053286400,
1901393564422271449,Sun Mar 16 22:02:06 +0000 2025,0,02 Voters arent allowed to join the whole #KaburAjaDulu movement cause y all are the ones that put this country in this shit position in the first place,1901393564422271449,,,en,,0,0,0,https://x.com/undefined/status/1901393564422271449,1359451151578501126,
1901340204524343659,Sun Mar 16 18:30:04 +0000 2025,0,Salah satu benefit #KaburAjaDulu -&gt; bisa menikmati pyrotechnics di stadion https://t.co/b763PWvcsU,1901340204524343659,https://pbs.twimg.com/media/GmLq1KwXoAAB-Z4.jpg,,in,,0,0,0,https://x.com/undefined/status/1901340204524343659,116420334,
1901420268784173550,Sun Mar 16 23:48:13 +0000 2025,3,alhamdulillah #KaburAjaDulu https://t.co/vQevQXAveL,1901420268784173550,https://pbs.twimg.com/media/GmMzqCkaUAA2OGn.jpg,,in,,0,0,0,https://x.com/undefined/status/1901420268784173550,1342320323316731904,
1901094046426427493,Sun Mar 16 02:11:55 +0000 2025,11,明後日火曜日21：00～社会科学集会です。 今回はインドネシアの若者の間で海外逃亡が話題になっている件についてLTします。 少し前にインドネシアのSNSではやった #KaburAjaDulu についてその背景や発生経緯について説明します。 多分日本語では一番詳しい分析のはず.... https://t.co/nXHFLFrCOc,1901094046426427493,https://pbs.twimg.com/media/GmIKM-dbcAAKSrG.png,,ja,,0,1,5,https://x.com/undefined/status/1901094046426427493,1029043224998895617,
1901235813540880731,Sun Mar 16 11:35:15 +0000 2025,0,kalian mau #KaburAjaDulu karena pemerintahan gue mau #KaburAjaDulu karena rumah feels so suffocating we are not the same gadeng gue krn pemerintahan jg,1901235813540880731,,,in,,0,0,0,https://x.com/undefined/status/1901235813540880731,1234511072985399302,
1901240670205133204,Sun Mar 16 11:54:33 +0000 2025,13,SILAKAN KABUR BESTIE SEPERTINYA PREDIKSI INDONESIA BUBAR SUDAH DI DEPAN MATA AMBIL SEMUA KESEMPATAN YANG MEMBUATMU TINGGAL DILUAR INDONESIA Di tengah maraknya seruan tagar KaburAjaDulu di media sosial Indonesia Duta Besar Jepang untuk Indonesia Masaki Yasushi mengajak https://t.co/U8kTAur1JL,1901240670205133204,https://pbs.twimg.com/media/GmKQT5zbQAA8maj.jpg,,in,,0,3,3,https://x.com/undefined/status/1901240670205133204,1178715415054127106,
1901271289995882773,Sun Mar 16 13:56:14 +0000 2025,6,ikutan deh #kaburAjadulu https://t.co/waMxIiiY6Y,1901271289995882773,https://pbs.twimg.com/media/GmKsINpa4AAtdOn.jpg,,in,,0,8,0,https://x.com/undefined/status/1901271289995882773,1258423594180243457,
1901258324768702841,Sun Mar 16 13:04:42 +0000 2025,4,A: Kamu di sana dlm rangka #kaburajadulu atau apa? Me: Cuma sebentar kok sebelum lebaran udah ikut mission to Mars. B: Hah? Bukannya hrs ganti WN? C: Nanti solat puasa gmn? dst dsb dll Tiap thn sblm lebaran mmg pasti ada misi ke Mars ambil kue2 dan paket lebaran. ,1901258324768702841,,,in,,1,1,0,https://x.com/undefined/status/1901258324768702841,21760657,
1901374925287702793,Sun Mar 16 20:48:02 +0000 2025,1,not me at 3AM ranting about indonesian government and got persuaded by chatGPT to #kaburajadulu via jalur s2. https://t.co/M6qGyBx27s,1901374925287702793,https://pbs.twimg.com/media/GmMKZnKaYAA174x.jpg,,en,,0,0,0,https://x.com/undefined/status/1901374925287702793,38369063,
1901114629033521389,Sun Mar 16 03:33:43 +0000 2025,139,Allah tdk akan mengubah keadaan suatu kaum kecuali mereka mengubahnya sendiri. Ketika penduduk kota Mekkah sudah sangat toxic nabi Muhammad hijrah ke Madinah #KaburAjaDulu. Kemudian kita semua tau ada peristiwa pembebasan kota Mekkah atau fathu Mekkah. .. . .,1901114629033521389,,,in,,0,3,37,https://x.com/undefined/status/1901114629033521389,191052956,
1901186689491505554,Sun Mar 16 08:20:03 +0000 2025,1,indonesia once again gatuh inilah yg membuat gw pengen pulang ketika orang2 pengen kaburajadulu https://t.co/vculNSewpl,1901186689491505554,https://pbs.twimg.com/amplify_video_thumb/1901171540160638977/img/n0t3eSGWbSmRuJpW.jpg,,in,,0,0,0,https://x.com/undefined/status/1901186689491505554,717269552,
1901120941029007580,Sun Mar 16 03:58:48 +0000 2025,2,Jangan dikit-dikit #KaburAjaDulu. Kalau bukan kita yang warga negara yang bicara siapa yang akan buat perubahan?,1901120941029007580,,,in,,1,0,0,https://x.com/undefined/status/1901120941029007580,1839277910768889858,
1901169269267661093,Sun Mar 16 07:10:50 +0000 2025,13,Anak-anakmu kelak akan satu kelas dengan monyet-monyet Gembira Loka sembari diajari bahwa matematika itu rasis dan gender itu ada 15 triliun #KaburAjaDulu,1901169269267661093,,,in,,0,0,2,https://x.com/undefined/status/1901169269267661093,1797581113155829760,
1901151591811739723,Sun Mar 16 06:00:35 +0000 2025,20,menurut gw sih yaaa lu pada yg voters 02 ga berhak untuk ikutan #KaburAjaDulu cus like isn t THIS what you asked for tp ya itu sih menurut gw ajaaahhh,1901151591811739723,,,in,,0,0,5,https://x.com/undefined/status/1901151591811739723,1081259796060200960,
1901133839662989687,Sun Mar 16 04:50:03 +0000 2025,5,Sebelum #KaburAjaDulu ini yg harus dimengerti bahwa di LN ga ada cuti bersama gais U kuliah di Singapore atau Ireland cm dapet libur Raya 2 hari besoknya mid-test nangis ,1901133839662989687,,,in,,3,0,2,https://x.com/undefined/status/1901133839662989687,730595635213144065,
1901220078059925916,Sun Mar 16 10:32:44 +0000 2025,0,gue akan tetap bilang kalau sdm indo masih belum bisa beradaptasi sama arus globalisasi emang paling bener kaburajadulu,1901220078059925916,,,in,,0,0,0,https://x.com/undefined/status/1901220078059925916,1417060118164774916,
